name,t_ms,num_dependent_lines,num_lines,num_deps
..\..\third_party\blink\renderer\bindings\core\v8\window_proxy.cc,4185,3703,177,24
..\..\third_party\blink\renderer\bindings\core\v8\window_proxy_manager.cc,4364,12374,122,104
..\..\third_party\blink\renderer\bindings\core\v8\worker_or_worklet_script_controller.cc,7379,124436,494,734
..\..\third_party\blink\renderer\bindings\core\v8\world_safe_v8_reference.cc,4038,552,53,4
..\..\third_party\blink\renderer\core\win\precompile_core.cc,11608,343695,7,1109
..\..\third_party\blink\renderer\core\accessibility\apply_dark_mode.cc,6202,84286,136,506
..\..\third_party\blink\renderer\core\accessibility\ax_context.cc,4054,40,28,1
..\..\third_party\blink\renderer\core\accessibility\ax_object_cache.cc,4218,3409,148,4
..\..\third_party\blink\renderer\core\accessibility\ax_object_cache_base.cc,3826,210,17,2
..\..\third_party\blink\renderer\core\win\precompile_core.cc,11877,343695,7,1109
..\..\third_party\blink\renderer\core\animation\animatable.cc,4635,7339,123,54
..\..\third_party\blink\renderer\core\animation\animation.cc,8094,101572,1886,610
..\..\third_party\blink\renderer\core\animation\animation_clock.cc,3953,1752,99,4
..\..\third_party\blink\renderer\core\animation\animation_effect.cc,4319,4322,157,29
..\..\third_party\blink\renderer\core\animation\animation_input_helpers.cc,4467,13633,287,36
..\..\third_party\blink\renderer\core\animation\animation_time_delta.cc,4023,0,41,0
..\..\third_party\blink\renderer\core\animation\basic_shape_interpolation_functions.cc,5105,13539,590,112
..\..\third_party\blink\renderer\core\animation\color_property_functions.cc,4336,53,212,1
..\..\third_party\blink\renderer\core\animation\compositor_animations.cc,7146,75261,765,472
..\..\third_party\blink\renderer\core\animation\css\compositor_keyframe_value_factory.cc,4316,700,96,10
..\..\third_party\blink\renderer\core\animation\css\css_animation.cc,4118,2365,26,19
..\..\third_party\blink\renderer\core\animation\css\css_animation_data.cc,4254,0,47,0
..\..\third_party\blink\renderer\core\animation\css\css_animation_update.cc,5277,6266,76,47
..\..\third_party\blink\renderer\core\animation\css\css_animations.cc,8436,85765,1354,515
..\..\third_party\blink\renderer\core\animation\css\css_timing_data.cc,4259,0,50,0
..\..\third_party\blink\renderer\core\animation\css\css_transition.cc,4096,2367,28,19
..\..\third_party\blink\renderer\core\animation\css\css_transition_data.cc,4099,0,31,0
..\..\third_party\blink\renderer\core\animation\css_angle_interpolation_type.cc,4720,13056,37,106
..\..\third_party\blink\renderer\core\animation\css_basic_shape_interpolation_type.cc,5039,13170,190,108
..\..\third_party\blink\renderer\core\animation\css_border_image_length_box_interpolation_type.cc,5828,15604,403,112
..\..\third_party\blink\renderer\core\animation\css_clip_interpolation_type.cc,5150,15430,292,110
..\..\third_party\blink\renderer\core\animation\css_color_interpolation_type.cc,5341,15374,333,110
..\..\third_party\blink\renderer\core\animation\css_custom_length_interpolation_type.cc,4911,13077,38,106
..\..\third_party\blink\renderer\core\animation\css_custom_list_interpolation_type.cc,5363,13533,158,111
..\..\third_party\blink\renderer\core\animation\css_default_interpolation_type.cc,4844,12942,55,105
..\..\third_party\blink\renderer\core\animation\css_filter_list_interpolation_type.cc,5505,15583,358,111
..\..\third_party\blink\renderer\core\animation\css_font_size_interpolation_type.cc,4990,15337,146,109
..\..\third_party\blink\renderer\core\animation\css_font_variation_settings_interpolation_type.cc,5013,13100,213,107
..\..\third_party\blink\renderer\core\animation\css_font_weight_interpolation_type.cc,5369,18622,116,113
..\..\third_party\blink\renderer\core\animation\css_image_interpolation_type.cc,6100,57306,279,390
..\..\third_party\blink\renderer\core\animation\css_image_list_interpolation_type.cc,5638,15644,187,112
..\..\third_party\blink\renderer\core\animation\css_image_slice_interpolation_type.cc,5209,13291,283,111
..\..\third_party\blink\renderer\core\animation\css_interpolation_type.cc,5055,14362,344,116
..\..\third_party\blink\renderer\core\animation\css_interpolation_types_map.cc,6280,25704,460,240
..\..\third_party\blink\renderer\core\animation\css_length_interpolation_type.cc,5261,15457,169,111
..\..\third_party\blink\renderer\core\animation\css_length_list_interpolation_type.cc,5292,13475,184,112
..\..\third_party\blink\renderer\core\animation\css_number_interpolation_type.cc,4897,13147,118,108
..\..\third_party\blink\renderer\core\animation\css_offset_rotate_interpolation_type.cc,5305,15881,172,113
..\..\third_party\blink\renderer\core\animation\css_paint_interpolation_type.cc,4862,13020,147,106
..\..\third_party\blink\renderer\core\animation\css_path_interpolation_type.cc,5040,13303,150,110
..\..\third_party\blink\renderer\core\animation\css_percentage_interpolation_type.cc,4744,13056,37,106
..\..\third_party\blink\renderer\core\animation\css_position_axis_list_interpolation_type.cc,5185,15806,67,115
..\..\third_party\blink\renderer\core\animation\css_ray_interpolation_type.cc,4974,13066,212,107
..\..\third_party\blink\renderer\core\animation\css_resolution_interpolation_type.cc,4676,13058,38,106
..\..\third_party\blink\renderer\core\animation\css_rotate_interpolation_type.cc,5290,15886,275,113
..\..\third_party\blink\renderer\core\animation\css_scale_interpolation_type.cc,5091,13060,275,106
..\..\third_party\blink\renderer\core\animation\css_shadow_list_interpolation_type.cc,5554,15758,194,113
..\..\third_party\blink\renderer\core\animation\css_size_list_interpolation_type.cc,5447,13287,196,109
..\..\third_party\blink\renderer\core\animation\css_text_indent_interpolation_type.cc,5364,15436,243,110
..\..\third_party\blink\renderer\core\animation\css_time_interpolation_type.cc,4704,13056,37,106
..\..\third_party\blink\renderer\core\animation\css_transform_interpolation_type.cc,5415,13301,179,110
..\..\third_party\blink\renderer\core\animation\css_translate_interpolation_type.cc,4960,13157,205,107
..\..\third_party\blink\renderer\core\animation\css_var_cycle_interpolation_type.cc,4861,13566,135,111
..\..\third_party\blink\renderer\core\animation\css_visibility_interpolation_type.cc,5192,18630,198,113
..\..\third_party\blink\renderer\core\animation\document_animations.cc,4736,15088,101,128
..\..\third_party\blink\renderer\core\animation\document_timeline.cc,6914,90656,365,524
..\..\third_party\blink\renderer\core\animation\effect_input.cc,5615,21503,1058,169
..\..\third_party\blink\renderer\core\animation\effect_model.cc,4084,1542,41,9
