name,t_ms,num_dependent_lines,num_lines,num_deps
gen\chrome\common\renderer_configuration.mojom-shared.cc,1912,153385,248,350
gen\chrome\common\sync_encryption_keys_extension.mojom-shared.cc,1387,140021,144,295
gen\chrome\common\conflicts\module_event_sink_win.mojom-shared.cc,1417,139938,83,295
gen\components\content_settings\core\common\content_settings.mojom-shared.cc,1598,147138,375,308
gen\content\public\common\client_hints.mojom-shared.cc,1487,141259,99,303
gen\third_party\blink\public\mojom\web_client_hints\web_client_hints_types.mojom-shared.cc,1428,132923,59,253
gen\url\mojom\origin.mojom-shared.cc,1573,133272,99,255
gen\ui\gfx\geometry\mojom\geometry.mojom-shared.cc,1487,134784,698,253
gen\ui\gfx\image\mojom\image.mojom-shared.cc,1510,141625,140,301
gen\skia\public\mojom\bitmap.mojom-shared.cc,1528,141201,154,299
gen\skia\public\mojom\blur_image_filter_tile_mode.mojom-shared.cc,1245,132895,39,253
gen\skia\public\mojom\image_info.mojom-shared.cc,1336,133178,133,253
gen\skia\public\mojom\skcolor.mojom-shared.cc,1358,132950,74,253
gen\chrome\services\file_util\public\mojom\file_util_service.mojom-shared.cc,1645,151571,83,350
gen\chrome\services\file_util\public\mojom\safe_archive_analyzer.mojom-shared.cc,1704,151830,370,348
gen\components\content_settings\core\common\content_settings.mojom-test-utils.cc,50,0,35,0
gen\components\content_settings\core\common\content_settings.mojom.cc,2068,161005,245,359
gen\content\public\common\client_hints.mojom-test-utils.cc,1527,149933,52,353
gen\content\public\common\client_hints.mojom.cc,1905,156037,209,374
gen\third_party\blink\public\mojom\web_client_hints\web_client_hints_types.mojom-test-utils.cc,44,0,35,0
gen\third_party\blink\public\mojom\web_client_hints\web_client_hints_types.mojom.cc,48,0,34,0
gen\url\mojom\origin.mojom-test-utils.cc,51,0,35,0
gen\url\mojom\origin.mojom.cc,1633,146714,94,310
gen\ui\gfx\geometry\mojom\geometry.mojom-test-utils.cc,48,0,35,0
gen\ui\gfx\geometry\mojom\geometry.mojom.cc,1801,149791,573,309
gen\ui\gfx\image\mojom\image.mojom-test-utils.cc,50,0,35,0
gen\ui\gfx\image\mojom\image.mojom.cc,2419,187932,115,492
gen\skia\public\mojom\bitmap.mojom-test-utils.cc,52,0,35,0
gen\skia\public\mojom\bitmap.mojom.cc,1984,163291,128,385
gen\skia\public\mojom\blur_image_filter_tile_mode.mojom-test-utils.cc,49,0,35,0
